,GENDER,RACE
45453, Male, White
45454, Male, White
45455, Male, White
45456, Male, White
45457, Male, White
45458, Male, White
45459, Male, White
45460, Male, White
45461, Female, White
45462, Male, White
45463, Female, White
45464, Male, White
45465, Female, White
45466, Female, Black
45467, Female, White
45468, Female, White
45469, Male, White
45470, Male, Other
45471, Male, Black
45472, Male, White
45473, Male, White
45474, Male, White
45475, Female, White
45476, Female, White
45477, Female, White
45478, Male, White
45479, Female, White
45480, Male, White
45481, Male, White
45482, Male, White
45483, Male, White
45484, Male, White
45485, Male, White
45486, Male, White
45487, Male, Black
45488, Male, White
45489, Female, White
45490, Male, White
45491, Male, White
45492, Female, White
45493, Male, Other
45494, Male, White
45495, Female, White
45496, Female, White
45497, Male, White
45498, Male, White
45499, Male, White
45500, Male, White
45501, Male, White
45502, Male, White
45503, Male, White
45504, Male, White
45505, Male, White
45506, Female, White
45507, Female, White
45508, Male, White
45509, Male, White
45510, Female, White
45511, Male, White
45512, Male, White
45513, Male, White
45514, Female, White
45515, Female, White
45516, Male, White
45517, Male, Asian-Pac-Islander
45518, Male, Black
45519, Female, Amer-Indian-Eskimo
45520, Male, White
45521, Female, White
45522, Male, White
45523, Male, Black
45524, Male, White
45525, Male, White
45526, Male, White
45527, Female, White
45528, Female, White
45529, Male, White
45530, Female, White
45531, Male, White
45532, Female, White
45533, Female, Black
45534, Female, White
45535, Female, White
45536, Female, White
45537, Female, Black
45538, Female, White
45539, Male, White
45540, Female, White
45541, Male, White
45542, Male, White
45543, Male, White
45544, Male, White
45545, Male, White
45546, Male, White
45547, Male, Asian-Pac-Islander
45548, Female, Black
45549, Male, White
45550, Male, White
45551, Female, White
45552, Female, White
45553, Female, Black
45554, Male, White
45555, Male, Black
45556, Male, Asian-Pac-Islander
45557, Female, White
45558, Male, White
45559, Female, White
45560, Male, White
45561, Male, White
45562, Male, White
45563, Male, White
45564, Female, Black
45565, Male, White
45566, Male, White
45567, Female, White
45568, Male, White
45569, Female, White
45570, Male, White
45571, Male, Black
45572, Male, White
45573, Male, White
45574, Male, White
45575, Female, White
45576, Male, White
45577, Male, White
45578, Male, White
45579, Male, Asian-Pac-Islander
45580, Male, White
45581, Female, White
45582, Female, White
45583, Female, White
45584, Male, White
45585, Female, White
45586, Male, White
45587, Male, White
45588, Male, White
45589, Male, Amer-Indian-Eskimo
45590, Male, White
45591, Female, White
45592, Female, Black
45593, Male, White
45594, Male, White
45595, Male, White
45596, Female, Black
45597, Male, Other
45598, Male, White
45599, Male, White
45600, Male, White
45601, Male, White
45602, Male, White
45603, Male, White
45604, Male, White
45605, Male, White
45606, Female, White
45607, Male, White
45608, Female, White
45609, Female, White
45610, Male, White
45611, Male, White
45612, Female, White
45613, Male, White
45614, Male, White
45615, Female, White
45616, Male, White
45617, Female, White
45618, Female, White
45619, Female, White
45620, Male, White
45621, Female, Black
45622, Male, White
45623, Female, White
45624, Female, White
45625, Female, White
45626, Male, White
45627, Male, White
45628, Female, White
45629, Male, White
45630, Male, White
45631, Male, White
45632, Male, White
45633, Male, White
45634, Female, White
45635, Male, White
45636, Male, White
45637, Male, White
45638, Male, White
45639, Female, White
45640, Male, White
45641, Male, White
45642, Female, White
45643, Female, White
45644, Female, Black
45645, Female, White
45646, Male, White
45647, Female, White
45648, Male, White
45649, Female, Black
45650, Male, White
45651, Female, White
45652, Female, White
45653, Male, White
45654, Female, Black
45655, Male, White
45656, Male, White
45657, Female, White
45658, Male, White
45659, Female, White
45660, Female, White
45661, Male, White
45662, Male, White
45663, Male, White
45664, Male, White
45665, Female, Black
45666, Male, White
45667, Male, White
45668, Male, White
45669, Male, White
45670, Male, White
45671, Female, White
45672, Male, Asian-Pac-Islander
45673, Male, White
45674, Female, White
45675, Female, White
45676, Male, White
45677, Male, White
45678, Female, White
45679, Male, White
45680, Male, White
45681, Male, Black
45682, Male, Other
45683, Male, White
45684, Female, White
45685, Female, White
45686, Female, White
45687, Male, White
45688, Female, Black
45689, Female, White
45690, Male, White
45691, Male, White
45692, Female, White
45693, Male, Black
45694, Male, White
45695, Male, White
45696, Male, White
45697, Female, White
45698, Male, White
45699, Male, White
45700, Male, White
45701, Male, Black
45702, Male, White
45703, Male, White
45704, Male, White
45705, Female, White
45706, Male, White
45707, Male, Black
45708, Male, White
45709, Male, White
45710, Male, White
45711, Male, White
45712, Male, White
45713, Male, White
45714, Female, White
45715, Female, Black
45716, Female, Black
45717, Female, White
45718, Male, White
45719, Female, White
45720, Male, White
45721, Male, White
45722, Male, White
45723, Male, Black
45724, Female, White
45725, Male, Black
45726, Male, White
45727, Male, White
45728, Male, White
45729, Male, White
45730, Female, White
45731, Male, Black
45732, Male, White
45733, Male, White
45734, Female, White
45735, Female, Black
45736, Male, White
45737, Male, Asian-Pac-Islander
45738, Male, White
45739, Male, White
45740, Male, White
45741, Male, Black
45742, Female, White
45743, Male, White
45744, Male, Amer-Indian-Eskimo
45745, Male, White
45746, Male, White
45747, Female, Black
45748, Female, White
45749, Male, White
45750, Female, White
45751, Male, White
45752, Male, Black
45753, Male, White
45754, Female, White
45755, Male, White
45756, Male, White
45757, Male, White
45758, Female, White
45759, Female, White
45760, Male, White
45761, Male, White
45762, Female, White
45763, Female, Black
45764, Male, White
45765, Male, White
45766, Male, White
45767, Male, White
45768, Male, White
45769, Male, White
45770, Male, White
45771, Female, White
45772, Male, White
45773, Male, White
45774, Male, White
45775, Male, White
45776, Female, Amer-Indian-Eskimo
45777, Male, White
45778, Male, White
45779, Male, White
45780, Male, White
45781, Male, White
45782, Female, White
45783, Female, White
45784, Male, White
45785, Male, White
45786, Male, White
45787, Female, White
45788, Male, Asian-Pac-Islander
45789, Female, Black
45790, Male, White
45791, Male, White
45792, Male, White
45793, Male, White
45794, Male, White
45795, Male, White
45796, Male, White
45797, Male, White
45798, Male, White
45799, Male, White
45800, Male, White
45801, Male, White
45802, Female, White
45803, Male, White
45804, Female, Black
45805, Male, White
45806, Female, White
45807, Female, White
45808, Male, White
45809, Male, White
45810, Male, White
45811, Female, White
45812, Male, White
45813, Male, Black
45814, Male, White
45815, Male, White
45816, Male, Black
45817, Female, White
45818, Male, White
45819, Male, White
45820, Male, White
45821, Male, White
45822, Male, White
45823, Male, White
45824, Female, Black
45825, Female, White
45826, Male, White
45827, Male, White
45828, Male, White
45829, Male, White
45830, Male, White
45831, Male, White
45832, Male, White
45833, Male, White
45834, Male, White
45835, Male, White
45836, Female, White
45837, Male, White
45838, Male, White
45839, Female, White
45840, Male, White
45841, Male, Black
45842, Male, White
45843, Male, Asian-Pac-Islander
45844, Male, Black
45845, Male, Black
45846, Female, White
45847, Male, Black
45848, Female, White
45849, Male, White
45850, Female, White
45851, Female, White
45852, Male, White
45853, Female, White
45854, Male, White
45855, Male, White
45856, Male, Black
45857, Female, White
45858, Male, White
45859, Female, White
45860, Female, White
45861, Male, White
45862, Male, White
45863, Male, White
45864, Male, White
45865, Male, Black
45866, Male, Asian-Pac-Islander
45867, Male, Black
45868, Female, White
45869, Male, White
45870, Female, White
45871, Male, White
45872, Female, White
45873, Female, White
45874, Male, Amer-Indian-Eskimo
45875, Female, White
45876, Female, Amer-Indian-Eskimo
45877, Male, White
45878, Male, White
45879, Male, Asian-Pac-Islander
45880, Female, White
45881, Male, White
45882, Male, White
45883, Female, White
45884, Male, White
45885, Male, White
45886, Male, Black
45887, Male, White
45888, Female, White
45889, Male, White
45890, Female, White
45891, Male, White
45892, Female, White
45893, Female, White
45894, Male, White
45895, Male, Black
45896, Male, White
45897, Female, White
45898, Female, White
45899, Male, White
45900, Female, White
45901, Male, White
45902, Male, White
45903, Female, White
45904, Male, White
45905, Female, White
45906, Male, White
45907, Male, White
45908, Female, White
45909, Male, Amer-Indian-Eskimo
45910, Male, White
45911, Male, White
45912, Male, White
45913, Male, White
45914, Male, White
45915, Female, White
45916, Female, White
45917, Male, White
45918, Female, Black
45919, Female, White
45920, Female, White
45921, Male, White
45922, Male, Black
45923, Male, White
45924, Male, White
45925, Male, White
45926, Male, White
45927, Male, White
45928, Female, White
45929, Male, White
45930, Male, White
45931, Female, Black
45932, Female, White
45933, Male, White
45934, Female, White
45935, Male, Asian-Pac-Islander
45936, Male, White
45937, Female, White
45938, Female, Asian-Pac-Islander
45939, Male, White
45940, Male, White
45941, Male, White
45942, Female, White
45943, Male, White
45944, Female, White
45945, Male, White
45946, Male, White
45947, Male, White
45948, Male, Black
45949, Female, Asian-Pac-Islander
45950, Male, White
45951, Male, White
45952, Female, White
45953, Female, Asian-Pac-Islander
45954, Female, White
45955, Male, Amer-Indian-Eskimo
45956, Female, White
45957, Male, White
45958, Male, White
45959, Male, White
45960, Male, White
45961, Male, White
45962, Male, Black
45963, Male, Black
45964, Female, White
45965, Female, White
45966, Male, White
45967, Male, Other
45968, Male, White
45969, Male, White
45970, Male, White
45971, Male, White
45972, Male, White
45973, Male, White
45974, Male, White
45975, Female, White
45976, Male, White
45977, Female, White
45978, Male, White
45979, Female, White
45980, Male, White
45981, Male, White
45982, Male, White
45983, Female, White
45984, Female, White
45985, Female, White
45986, Male, White
45987, Male, White
45988, Male, White
45989, Male, White
45990, Female, White
45991, Female, White
45992, Female, White
45993, Male, White
45994, Male, White
45995, Male, Black
45996, Male, White
45997, Male, White
45998, Female, White
45999, Female, Black
46000, Female, White
46001, Male, White
46002, Male, White
46003, Male, Black
46004, Female, Black
46005, Male, White
46006, Male, White
46007, Female, Black
46008, Female, White
46009, Female, White
46010, Female, White
46011, Female, White
46012, Male, White
46013, Female, Asian-Pac-Islander
46014, Male, White
46015, Male, White
46016, Male, White
46017, Male, White
46018, Male, White
46019, Female, White
46020, Male, White
46021, Male, White
46022, Male, White
46023, Male, White
46024, Male, White
46025, Male, White
46026, Male, White
46027, Female, Amer-Indian-Eskimo
46028, Male, White
46029, Female, White
46030, Female, White
46031, Female, Other
46032, Female, White
46033, Male, White
46034, Male, White
46035, Male, White
46036, Male, White
46037, Female, White
46038, Female, White
46039, Male, White
46040, Male, White
46041, Male, White
46042, Female, Black
46043, Male, White
46044, Male, White
46045, Male, White
46046, Female, White
46047, Male, White
46048, Male, White
46049, Female, Black
46050, Female, White
46051, Female, White
46052, Male, Black
46053, Male, White
46054, Female, White
46055, Male, White
46056, Male, White
46057, Female, Black
46058, Male, White
46059, Male, White
46060, Female, White
46061, Male, White
46062, Female, White
46063, Male, White
46064, Male, White
46065, Male, White
46066, Female, White
46067, Female, Black
46068, Male, Black
46069, Female, White
46070, Female, White
46071, Female, White
46072, Male, White
46073, Female, White
46074, Male, White
46075, Male, White
46076, Female, White
46077, Female, White
46078, Male, White
46079, Male, White
46080, Male, Black
46081, Female, White
46082, Male, White
46083, Male, White
46084, Female, White
46085, Female, White
46086, Male, White
46087, Male, Black
46088, Male, White
46089, Male, White
46090, Male, White
46091, Female, White
46092, Female, Black
46093, Female, White
46094, Male, White
46095, Male, White
46096, Male, White
46097, Male, White
46098, Female, White
46099, Male, Black
46100, Female, White
46101, Male, White
46102, Male, Other
46103, Female, Black
46104, Male, White
46105, Female, White
46106, Female, White
46107, Female, Other
46108, Female, White
46109, Male, White
46110, Male, White
46111, Male, White
46112, Male, Black
46113, Female, White
46114, Male, White
46115, Male, White
46116, Male, White
46117, Male, Black
46118, Female, White
46119, Male, Black
46120, Male, White
46121, Male, White
46122, Male, White
46123, Male, White
46124, Male, White
46125, Female, White
46126, Male, Black
46127, Male, White
46128, Female, White
46129, Male, White
46130, Male, White
46131, Male, White
46132, Male, Asian-Pac-Islander
46133, Male, White
46134, Male, White
46135, Male, White
46136, Female, Amer-Indian-Eskimo
46137, Male, White
46138, Male, White
46139, Female, White
46140, Male, White
46141, Male, White
46142, Male, White
46143, Male, Black
46144, Male, Black
46145, Male, White
46146, Female, White
46147, Male, White
46148, Female, White
46149, Female, White
46150, Male, White
46151, Male, White
46152, Male, Black
46153, Male, White
46154, Female, White
46155, Male, White
46156, Male, White
46157, Female, White
46158, Female, White
46159, Male, White
46160, Male, White
46161, Male, Black
46162, Male, White
46163, Male, White
46164, Male, White
46165, Male, White
46166, Male, White
46167, Female, White
46168, Male, White
46169, Female, White
46170, Female, White
46171, Female, Amer-Indian-Eskimo
46172, Female, White
46173, Male, White
46174, Female, Asian-Pac-Islander
46175, Male, White
46176, Male, White
46177, Male, White
46178, Male, White
46179, Male, White
46180, Male, White
46181, Male, White
46182, Male, White
46183, Male, White
46184, Male, Black
46185, Male, White
46186, Male, White
46187, Male, White
46188, Male, White
46189, Female, White
46190, Male, White
46191, Male, White
46192, Male, White
46193, Female, White
46194, Male, White
46195, Female, White
46196, Male, White
46197, Male, White
46198, Male, White
46199, Male, White
46200, Female, Black
46201, Male, White
46202, Female, White
46203, Male, White
46204, Male, White
46205, Male, White
46206, Male, Black
46207, Male, White
46208, Female, Black
46209, Female, White
46210, Male, White
46211, Male, White
46212, Male, White
46213, Female, White
46214, Male, White
46215, Female, White
46216, Male, White
46217, Female, Black
46218, Female, Black
46219, Male, White
46220, Male, Black
46221, Male, White
46222, Male, White
46223, Female, White
46224, Male, White
46225, Male, White
46226, Male, White
46227, Male, Asian-Pac-Islander
46228, Female, White
46229, Male, White
46230, Male, White
46231, Male, White
46232, Male, Black
46233, Male, White
46234, Male, White
46235, Male, White
46236, Male, White
46237, Male, White
46238, Male, Other
46239, Male, White
46240, Male, Asian-Pac-Islander
46241, Male, White
46242, Female, Asian-Pac-Islander
46243, Female, White
46244, Male, White
46245, Male, White
46246, Male, White
46247, Male, White
46248, Male, White
46249, Female, White
46250, Male, White
46251, Male, White
46252, Female, White
46253, Female, White
46254, Male, White
46255, Male, White
46256, Male, Amer-Indian-Eskimo
46257, Male, Black
46258, Male, White
46259, Male, White
46260, Male, White
46261, Female, White
46262, Male, White
46263, Female, White
46264, Male, White
46265, Male, White
46266, Male, White
46267, Male, Black
46268, Female, White
46269, Male, White
46270, Male, White
46271, Male, White
46272, Female, White
46273, Male, White
46274, Female, White
46275, Male, White
46276, Male, White
46277, Female, White
46278, Male, White
46279, Male, White
46280, Male, White
46281, Male, White
46282, Male, Other
46283, Male, White
46284, Female, White
46285, Female, White
46286, Male, Black
46287, Male, White
46288, Male, White
46289, Male, White
46290, Female, White
46291, Male, White
46292, Male, White
46293, Male, White
46294, Female, White
46295, Male, White
46296, Male, White
46297, Male, White
46298, Female, Black
46299, Male, Asian-Pac-Islander
46300, Male, White
46301, Male, White
46302, Female, Black
46303, Female, White
46304, Male, White
46305, Male, White
46306, Male, White
46307, Female, White
46308, Male, White
46309, Male, White
46310, Male, White
46311, Male, White
46312, Male, White
46313, Female, White
46314, Male, White
46315, Female, White
46316, Male, Amer-Indian-Eskimo
46317, Male, White
46318, Male, White
46319, Female, White
46320, Male, White
46321, Male, White
46322, Female, White
46323, Male, White
46324, Female, White
46325, Male, White
46326, Female, Black
46327, Female, White
46328, Male, White
46329, Male, White
46330, Male, White
46331, Male, White
46332, Female, White
46333, Male, White
46334, Male, White
46335, Male, White
46336, Male, White
46337, Female, Black
46338, Female, White
46339, Female, White
46340, Female, White
46341, Female, White
46342, Male, White
46343, Female, Black
46344, Male, White
46345, Male, Black
46346, Female, White
46347, Female, White
46348, Male, White
46349, Male, White
46350, Male, White
46351, Male, White
46352, Male, White
46353, Male, Black
46354, Male, White
46355, Female, White
46356, Male, White
46357, Male, White
46358, Female, Black
46359, Male, White
46360, Male, White
46361, Female, Asian-Pac-Islander
46362, Female, Black
46363, Female, White
46364, Female, White
46365, Female, White
46366, Male, White
46367, Female, Black
46368, Male, White
46369, Female, White
46370, Male, White
46371, Female, Black
46372, Female, White
46373, Female, White
46374, Male, White
46375, Male, White
46376, Male, White
46377, Male, White
46378, Male, White
46379, Female, White
46380, Male, White
46381, Male, White
46382, Female, White
46383, Male, White
46384, Female, White
46385, Male, White
46386, Male, White
46387, Male, White
46388, Male, Black
46389, Female, White
46390, Male, Black
46391, Male, White
46392, Male, White
46393, Male, White
46394, Male, White
46395, Female, Amer-Indian-Eskimo
46396, Male, White
46397, Male, White
46398, Female, White
46399, Male, White
46400, Male, White
46401, Male, White
46402, Female, White
46403, Male, White
46404, Male, White
46405, Male, White
46406, Male, White
46407, Male, White
46408, Male, White
46409, Male, White
46410, Female, White
46411, Male, White
46412, Male, White
46413, Male, White
46414, Female, White
46415, Male, White
46416, Female, White
46417, Female, White
46418, Female, White
46419, Female, White
46420, Male, White
46421, Male, White
46422, Male, Black
46423, Male, White
46424, Female, White
46425, Male, White
46426, Male, White
46427, Male, White
46428, Male, White
46429, Male, White
46430, Male, White
46431, Male, Asian-Pac-Islander
46432, Male, White
46433, Female, Asian-Pac-Islander
46434, Male, White
46435, Male, White
46436, Female, White
46437, Female, White
46438, Male, White
46439, Male, White
46440, Male, White
46441, Male, Black
46442, Female, White
46443, Male, White
46444, Male, White
46445, Male, White
46446, Male, White
46447, Female, White
46448, Male, White
46449, Male, White
46450, Female, White
46451, Male, White
46452, Female, White
46453, Male, White
46454, Female, White
46455, Female, White
46456, Female, White
46457, Male, White
46458, Female, White
46459, Male, White
46460, Female, Asian-Pac-Islander
46461, Female, White
46462, Female, White
46463, Female, White
46464, Male, White
46465, Male, White
46466, Male, White
46467, Male, White
46468, Female, White
46469, Male, White
46470, Male, White
46471, Male, White
46472, Female, White
46473, Male, White
46474, Male, White
46475, Male, White
46476, Male, Black
46477, Male, White
46478, Male, White
46479, Female, White
46480, Female, Asian-Pac-Islander
46481, Male, White
46482, Female, White
46483, Female, White
46484, Female, Black
46485, Male, White
46486, Male, White
46487, Male, White
46488, Male, White
46489, Male, White
46490, Male, White
46491, Male, White
46492, Male, White
46493, Male, White
46494, Female, Asian-Pac-Islander
46495, Female, White
46496, Female, Asian-Pac-Islander
46497, Female, White
46498, Male, White
46499, Female, White
46500, Female, White
46501, Female, White
46502, Female, White
46503, Male, White
46504, Female, White
46505, Male, White
46506, Female, White
46507, Female, White
46508, Male, White
46509, Male, White
46510, Male, White
46511, Female, White
46512, Female, White
46513, Female, White
46514, Male, White
46515, Female, White
46516, Female, White
46517, Female, Amer-Indian-Eskimo
46518, Male, White
46519, Male, White
46520, Female, Black
46521, Female, Black
46522, Female, White
46523, Female, White
46524, Male, Black
46525, Female, White
46526, Male, White
46527, Female, White
46528, Male, White
46529, Male, White
46530, Female, White
46531, Male, Black
46532, Male, White
46533, Male, White
46534, Male, White
46535, Male, White
46536, Male, Black
46537, Male, White
46538, Male, White
46539, Male, White
46540, Female, White
46541, Male, White
46542, Female, White
46543, Female, White
46544, Female, White
46545, Female, Black
46546, Male, White
46547, Male, White
46548, Female, White
46549, Male, White
46550, Female, White
46551, Male, White
46552, Male, White
46553, Male, White
46554, Male, White
46555, Male, White
46556, Female, White
46557, Male, White
46558, Female, White
46559, Female, White
46560, Male, White
46561, Male, Black
46562, Male, Black
46563, Male, White
46564, Male, Black
46565, Male, White
46566, Female, White
46567, Male, White
46568, Male, White
46569, Male, White
46570, Female, White
46571, Female, White
46572, Male, Black
46573, Female, White
46574, Male, White
46575, Male, White
46576, Female, White
46577, Male, White
46578, Male, White
46579, Female, White
46580, Male, White
46581, Male, White
46582, Male, White
46583, Male, White
46584, Male, White
46585, Female, White
46586, Female, White
46587, Male, Black
46588, Male, White
46589, Female, White
46590, Male, Asian-Pac-Islander
46591, Male, White
46592, Male, Asian-Pac-Islander
46593, Male, White
46594, Female, White
46595, Female, White
46596, Male, White
46597, Male, White
46598, Female, Black
46599, Male, White
46600, Male, Black
46601, Female, Black
46602, Male, White
46603, Male, White
46604, Male, White
46605, Male, White
46606, Male, White
46607, Female, White
46608, Male, White
46609, Male, White
46610, Male, Black
46611, Male, White
46612, Female, White
46613, Male, White
46614, Male, White
46615, Male, White
46616, Male, White
46617, Male, White
46618, Male, White
46619, Male, White
46620, Male, Black
46621, Male, White
46622, Male, White
46623, Male, White
46624, Female, White
46625, Female, White
46626, Male, White
46627, Male, White
46628, Female, White
46629, Male, White
46630, Female, White
46631, Female, White
46632, Male, Black
46633, Female, White
46634, Male, White
46635, Male, White
46636, Male, White
46637, Male, White
46638, Female, White
46639, Male, White
46640, Male, White
46641, Male, White
46642, Male, Asian-Pac-Islander
46643, Male, White
46644, Male, White
46645, Male, White
46646, Female, White
46647, Male, Black
46648, Male, White
46649, Male, White
46650, Male, White
46651, Male, White
46652, Male, White
46653, Female, White
46654, Male, White
46655, Female, White
46656, Male, Black
46657, Female, White
46658, Male, White
46659, Male, White
46660, Male, White
46661, Male, White
46662, Male, White
46663, Male, White
46664, Male, White
46665, Male, White
46666, Male, White
46667, Male, White
46668, Female, White
46669, Male, White
46670, Male, White
46671, Female, White
46672, Male, White
46673, Male, White
46674, Male, White
46675, Male, White
46676, Male, White
46677, Male, White
46678, Male, White
46679, Male, White
46680, Male, White
46681, Male, Asian-Pac-Islander
46682, Male, White
46683, Female, White
46684, Female, White
46685, Female, Black
46686, Male, Black
46687, Female, White
46688, Male, White
46689, Male, White
46690, Male, White
46691, Female, Black
46692, Male, White
46693, Female, Black
46694, Female, White
46695, Male, Black
46696, Male, Black
46697, Female, White
46698, Male, White
46699, Male, White
46700, Male, White
46701, Male, Asian-Pac-Islander
46702, Male, White
46703, Male, White
46704, Male, White
46705, Male, White
46706, Male, White
46707, Male, White
46708, Male, White
46709, Male, White
46710, Male, White
46711, Male, White
46712, Female, White
46713, Male, White
46714, Male, White
46715, Female, White
46716, Male, White
46717, Male, White
46718, Male, White
46719, Female, White
46720, Male, White
46721, Female, White
46722, Female, Asian-Pac-Islander
46723, Female, White
46724, Female, White
46725, Female, Other
46726, Male, White
46727, Female, White
46728, Female, Black
46729, Male, White
46730, Male, White
46731, Female, White
46732, Female, White
46733, Male, Black
46734, Male, Other
46735, Male, White
46736, Male, White
46737, Female, White
46738, Male, White
46739, Male, White
46740, Male, White
46741, Male, White
46742, Male, White
46743, Male, Black
46744, Male, White
46745, Male, White
46746, Male, White
46747, Male, White
46748, Male, White
46749, Male, White
46750, Female, White
46751, Male, White
46752, Male, White
46753, Male, White
46754, Male, White
46755, Female, Black
46756, Female, White
46757, Female, Other
46758, Male, White
46759, Female, White
46760, Male, White
46761, Female, White
46762, Male, Asian-Pac-Islander
46763, Female, Other
46764, Female, White
46765, Male, White
46766, Female, White
46767, Male, White
46768, Male, White
46769, Female, White
46770, Male, White
46771, Male, White
46772, Male, White
46773, Male, White
46774, Female, White
46775, Female, White
46776, Male, White
46777, Male, White
46778, Male, White
46779, Male, White
46780, Male, White
46781, Female, White
46782, Male, White
46783, Male, Black
46784, Male, White
46785, Male, Black
46786, Male, White
46787, Male, White
46788, Female, White
46789, Female, White
46790, Male, Black
46791, Male, White
46792, Female, White
46793, Female, White
46794, Female, White
46795, Male, White
46796, Female, White
46797, Male, White
46798, Female, Other
46799, Male, White
46800, Female, White
46801, Male, White
46802, Male, White
46803, Male, White
46804, Male, White
46805, Male, White
46806, Male, White
46807, Female, White
46808, Male, Black
46809, Male, Black
46810, Male, White
46811, Female, Black
46812, Female, White
46813, Female, White
46814, Male, White
46815, Female, White
46816, Male, White
46817, Male, White
46818, Male, White
46819, Male, White
46820, Male, White
46821, Male, White
46822, Male, White
46823, Male, White
46824, Female, Asian-Pac-Islander
46825, Male, White
46826, Female, White
46827, Male, White
46828, Male, White
46829, Female, White
46830, Male, White
46831, Female, White
46832, Female, White
46833, Female, White
46834, Female, White
46835, Male, White
46836, Male, White
46837, Female, Asian-Pac-Islander
46838, Female, White
46839, Male, White
46840, Male, White
46841, Male, White
46842, Female, White
46843, Male, White
46844, Male, White
46845, Female, White
46846, Female, White
46847, Male, White
46848, Male, Amer-Indian-Eskimo
46849, Male, White
46850, Male, White
46851, Male, White
46852, Male, White
46853, Male, White
46854, Male, White
46855, Female, White
46856, Male, White
46857, Male, White
46858, Female, White
46859, Female, White
46860, Male, White
46861, Male, White
46862, Male, White
46863, Male, White
46864, Female, White
46865, Male, White
46866, Male, White
46867, Male, White
46868, Male, White
46869, Male, White
46870, Male, Black
46871, Female, White
46872, Female, White
46873, Female, White
46874, Male, White
46875, Male, White
46876, Female, White
46877, Male, White
46878, Male, White
46879, Female, White
46880, Male, White
46881, Male, White
46882, Male, White
46883, Female, White
46884, Female, White
46885, Male, White
46886, Female, White
46887, Male, White
46888, Female, White
46889, Female, White
46890, Male, White
46891, Male, White
46892, Male, White
46893, Female, White
46894, Male, Asian-Pac-Islander
46895, Male, White
46896, Female, Black
46897, Male, White
46898, Male, White
46899, Male, White
46900, Female, White
46901, Female, White
46902, Male, White
46903, Male, White
46904, Female, White
46905, Male, White
46906, Male, White
46907, Male, White
46908, Male, White
46909, Male, White
46910, Female, White
46911, Male, White
46912, Male, Asian-Pac-Islander
46913, Female, White
46914, Male, White
46915, Female, White
46916, Female, White
46917, Male, White
46918, Male, White
46919, Male, Black
46920, Female, White
46921, Male, White
46922, Male, White
46923, Female, White
46924, Male, White
46925, Male, White
46926, Male, White
46927, Female, White
46928, Female, Black
46929, Male, White
46930, Female, Black
46931, Male, White
46932, Male, White
46933, Male, White
46934, Female, White
46935, Male, White
46936, Male, White
46937, Male, White
46938, Male, White
46939, Male, White
46940, Male, White
46941, Female, Asian-Pac-Islander
46942, Male, White
46943, Male, White
46944, Male, White
46945, Male, White
46946, Female, Black
46947, Female, White
46948, Male, White
46949, Male, White
46950, Male, White
46951, Female, Asian-Pac-Islander
46952, Female, White
46953, Female, White
46954, Male, Black
46955, Female, White
46956, Male, White
46957, Female, White
46958, Male, Black
46959, Female, White
46960, Female, White
46961, Female, White
46962, Female, White
46963, Female, White
46964, Male, White
46965, Male, White
46966, Male, Asian-Pac-Islander
46967, Male, Asian-Pac-Islander
46968, Female, White
46969, Female, White
46970, Male, Amer-Indian-Eskimo
46971, Female, White
46972, Male, White
46973, Male, White
46974, Male, White
46975, Male, White
46976, Male, White
46977, Male, White
46978, Male, White
46979, Female, White
46980, Female, Black
46981, Male, White
46982, Male, White
46983, Female, White
46984, Male, White
46985, Female, White
46986, Male, White
46987, Male, Other
46988, Male, White
46989, Female, Black
46990, Female, Black
46991, Male, White
46992, Female, White
46993, Male, White
46994, Male, White
46995, Male, Black
46996, Male, White
46997, Female, Asian-Pac-Islander
46998, Male, White
46999, Female, White
47000, Male, White
47001, Male, White
47002, Male, Asian-Pac-Islander
47003, Male, Asian-Pac-Islander
47004, Male, White
47005, Male, White
47006, Male, White
47007, Male, White
47008, Male, White
47009, Male, White
47010, Male, White
47011, Male, White
47012, Male, White
47013, Male, Amer-Indian-Eskimo
47014, Male, White
47015, Male, White
47016, Male, Asian-Pac-Islander
47017, Male, White
47018, Female, White
47019, Female, White
47020, Female, Amer-Indian-Eskimo
47021, Male, White
47022, Male, White
47023, Male, White
47024, Female, Other
47025, Female, White
47026, Female, White
47027, Male, White
47028, Male, White
47029, Male, Black
47030, Male, White
47031, Male, White
47032, Male, White
47033, Female, White
47034, Male, White
47035, Male, White
47036, Female, Black
47037, Male, White
47038, Male, White
47039, Male, White
47040, Male, White
47041, Male, Black
47042, Male, White
47043, Male, White
47044, Male, White
47045, Male, White
47046, Female, White
47047, Female, White
47048, Male, White
47049, Female, Asian-Pac-Islander
47050, Female, White
47051, Female, White
47052, Male, Black
47053, Female, White
47054, Male, White
47055, Female, White
47056, Female, White
47057, Female, White
47058, Male, White
47059, Male, White
47060, Female, White
47061, Female, White
47062, Male, White
47063, Male, White
47064, Female, Asian-Pac-Islander
47065, Female, White
47066, Female, White
47067, Female, White
47068, Female, White
47069, Male, White
47070, Male, White
47071, Female, White
47072, Female, White
47073, Male, White
47074, Male, White
47075, Female, Asian-Pac-Islander
47076, Male, White
47077, Female, White
47078, Male, White
47079, Male, White
47080, Male, White
47081, Male, White
47082, Male, White
47083, Male, White
47084, Female, White
47085, Male, White
47086, Female, Amer-Indian-Eskimo
